loss,running_loss,mode,lr
0.44986197352409363,0.643320431482607,Train,0.001
0.5780931711196899,0.4175995854830649,Eval,
0.4151349365711212,0.3990179489766901,Train,0.001
0.5610637068748474,0.3925824776154049,Eval,
0.40666574239730835,0.3851381667474066,Train,0.001
0.5747020244598389,0.38529407255636977,Eval,
0.39191707968711853,0.37976098489450244,Train,0.001
0.5360751152038574,0.3820933453157994,Eval,
0.39692163467407227,0.3766061563433114,Train,0.001
0.5428830981254578,0.37983801118448857,Eval,
0.3979995846748352,0.3746275339178964,Train,0.001
0.5313583612442017,0.37886826692043224,Eval,
0.40138640999794006,0.37288496553080536,Train,0.001
0.5461775064468384,0.3772109376077136,Eval,
0.407577782869339,0.37200270104502847,Train,0.001
0.5456355810165405,0.37673146947923064,Eval,
0.4170284867286682,0.3711626266036835,Train,0.001
0.5479504466056824,0.3760293739278221,Eval,
0.40273773670196533,0.3704215734236967,Train,0.001
0.5360569357872009,0.37578937157378295,Eval,
