loss,running_loss,mode,lr
2.773411273956299,4.323513846589031,Train,0.001
3.9286224842071533,3.7258303457835935,Eval,
2.96106219291687,3.3530865871032645,Train,0.001
3.17983341217041,3.0010796020615778,Eval,
2.30891489982605,2.6908389234091916,Train,0.001
2.563197135925293,2.3746425441975876,Eval,
1.3896523714065552,2.0848290296029215,Train,0.001
1.9693446159362793,1.8042650065332082,Eval,
1.4918427467346191,1.5598571455506869,Train,0.001
1.4937100410461426,1.3529951353118095,Eval,
1.1923578977584839,1.1887265345165374,Train,0.001
1.213720679283142,1.0772421784558386,Eval,
0.9916576743125916,0.9885308504386426,Train,0.001
1.1010719537734985,0.9543158440095078,Eval,
0.9065431356430054,0.8884605950638479,Train,0.001
1.011296033859253,0.8781095214609832,Eval,
0.9264642596244812,0.8321194445833255,Train,0.001
0.9704134464263916,0.8422622239252308,Eval,
0.848038911819458,0.7962859746412176,Train,0.001
0.9419289231300354,0.8165390812001138,Eval,
0.9548238515853882,0.7702817390573785,Train,0.001
0.9444104433059692,0.8111840941995939,Eval,
0.9736126065254211,0.7515100197730064,Train,0.001
0.9285156726837158,0.7878083035630999,Eval,
0.7810165286064148,0.7348105281098226,Train,0.001
0.915373682975769,0.7717857872540099,Eval,
0.7888518571853638,0.7214862612685984,Train,0.001
0.9441357254981995,0.7698367448910225,Eval,
0.8277556896209717,0.7098835496755921,Train,0.001
0.9258007407188416,0.7673130299685134,Eval,
0.9425470232963562,0.7012806310016779,Train,0.001
0.9195888042449951,0.761316142554553,Eval,
0.7651640772819519,0.6920358096876893,Train,0.001
0.9118392467498779,0.7512308252307603,Eval,
0.8601992130279541,0.6838503585639573,Train,0.001
0.9024166464805603,0.7538969677011923,Eval,
0.9054631590843201,0.6772907143788974,Train,0.001
0.8965563774108887,0.745047988475494,Eval,
0.782501220703125,0.671911326494623,Train,0.001
0.894799530506134,0.7375341608839218,Eval,
