loss,running_loss,mode,lr
2.8691318035125732,3.80972931609963,Train,0.001
2.910881757736206,2.846201555703276,Eval,
1.7163549661636353,2.2711556777157256,Train,0.001
1.7732248306274414,1.6878238577996543,Eval,
1.1357917785644531,1.3553918168872496,Train,0.001
1.2427154779434204,1.1313470339262357,Eval,
1.002970576286316,1.0544664024021457,Train,0.001
1.0748660564422607,1.0029624642864343,Eval,
0.9453986883163452,0.9751175188311357,Train,0.001
1.023944616317749,0.9582390528853227,Eval,
0.924111008644104,0.9388507169533307,Train,0.001
0.9982889294624329,0.9327504384902219,Eval,
0.9091141819953918,0.9163228667649935,Train,0.001
0.9831946492195129,0.9147540400105129,Eval,
0.893124520778656,0.8996066801952872,Train,0.001
0.9794607758522034,0.9030081766907888,Eval,
0.8830100297927856,0.8867288760740476,Train,0.001
0.9754045009613037,0.8941819180724435,Eval,
0.868173360824585,0.8762172216353717,Train,0.001
0.9580171704292297,0.8857426971517584,Eval,
0.8704433441162109,0.8671785269464778,Train,0.001
0.9707933664321899,0.8933497482730499,Eval,
0.859229326248169,0.860231386554853,Train,0.001
0.9554560780525208,0.8735240741442609,Eval,
