loss,running_loss,mode,lr
0.5077800154685974,0.8416822553173244,Train,0.001
0.5023684501647949,0.47843874725199437,Eval,
0.4279891550540924,0.42595853853194304,Train,0.001
0.4207271933555603,0.4007416404537671,Eval,
0.4092734158039093,0.38837788045544147,Train,0.001
0.4011074900627136,0.38364967814052414,Eval,
0.40097546577453613,0.3771870634344722,Train,0.001
0.3924202024936676,0.3766283283460409,Eval,
0.40015503764152527,0.37171018318567556,Train,0.001
0.3896581530570984,0.3736827179809228,Eval,
0.400835782289505,0.36819688136482265,Train,0.001
0.3811534345149994,0.37043226103801546,Eval,
0.40212172269821167,0.3657074416081509,Train,0.001
0.3799011707305908,0.36884647800711406,Eval,
0.40316009521484375,0.36400803205870014,Train,0.001
0.3816111981868744,0.3682682436240077,Eval,
0.42293843626976013,0.36257538615889284,Train,0.001
0.3785044550895691,0.3669805220836375,Eval,
0.39586499333381653,0.36182323025325924,Train,0.001
0.37402722239494324,0.365997353349683,Eval,
