loss,running_loss,mode,lr
0.8174095153808594,2.389393309158035,Train,0.001
0.9987567663192749,0.8248330603108867,Eval,
0.7451139092445374,0.7208090787847281,Train,0.001
0.8967859148979187,0.6948571248445042,Eval,
0.720099687576294,0.6745521029312465,Train,0.001
0.8645957112312317,0.6787431387518644,Eval,
0.7405879497528076,0.6619852269097596,Train,0.001
0.8947172164916992,0.6724753926460139,Eval,
0.6780719757080078,0.6558914023914458,Train,0.001
0.8960039615631104,0.6661849249464367,Eval,
0.6547172665596008,0.6506415160602725,Train,0.001
0.8830572366714478,0.6618219636666095,Eval,
0.6921055912971497,0.647172016258891,Train,0.001
0.9025343656539917,0.6589405362050164,Eval,
0.6526024341583252,0.6437368614012274,Train,0.001
0.8981515169143677,0.6575238168672652,Eval,
0.7637766599655151,0.6420937727576113,Train,0.001
0.897745668888092,0.6562459165109815,Eval,
0.8151492476463318,0.6399172961751268,Train,0.001
0.8837868571281433,0.6539452399374476,Eval,
