loss,running_loss,mode,lr
1.1825146675109863,2.081108520498794,Train,0.001
1.3752660751342773,1.4517344292604701,Eval,
0.8716585636138916,1.2119777505561247,Train,0.001
0.9450322389602661,0.8894044571327716,Eval,
0.6390514373779297,0.7308996743203343,Train,0.001
0.7364015579223633,0.616399296893264,Eval,
0.49617522954940796,0.5087359439114867,Train,0.001
0.6235957145690918,0.48390221244321685,Eval,
0.46114984154701233,0.411102638775857,Train,0.001
0.5647090673446655,0.4176434538555595,Eval,
0.43968310952186584,0.3621214524651252,Train,0.001
0.5464842915534973,0.4060940407919433,Eval,
0.42764773964881897,0.3351451679888064,Train,0.001
0.5127042531967163,0.3601865259543905,Eval,
0.4575596749782562,0.31602690448152254,Train,0.001
0.5101730823516846,0.3552101177145849,Eval,
0.35190534591674805,0.30311096575877366,Train,0.001
0.4888795018196106,0.3381816518475425,Eval,
0.4847429394721985,0.2954813340771283,Train,0.001
0.47635069489479065,0.3321868898874182,Eval,
0.4552385210990906,0.2882449742908597,Train,0.001
0.46730273962020874,0.3225979340385717,Eval,
0.4383786916732788,0.2811392333719608,Train,0.001
0.46630463004112244,0.3192316072307668,Eval,
0.3602796494960785,0.2783519205049424,Train,0.001
0.4543253481388092,0.31374058499932284,Eval,
0.3876306116580963,0.27426274171887255,Train,0.001
0.4544685482978821,0.3106462404413041,Eval,
0.45032045245170593,0.2716815181992433,Train,0.001
0.4569750130176544,0.3095390205535124,Eval,
0.4319759011268616,0.26795626591987926,Train,0.001
0.44389772415161133,0.3049509043822871,Eval,
0.3765057921409607,0.266698691861849,Train,0.001
0.43708157539367676,0.30285924434099565,Eval,
