loss,running_loss,mode,lr
1.7831157445907593,3.5592499075449466,Train,0.001
2.021660566329956,2.032231968334203,Eval,
0.8683810830116272,1.1906021619772515,Train,0.001
0.7935482263565063,0.7717900577750509,Eval,
0.6558125615119934,0.6873247551965267,Train,0.001
0.6680361032485962,0.6629422709759192,Eval,
0.8029559850692749,0.6347774377269322,Train,0.001
0.6580140590667725,0.6427249909234642,Eval,
0.9142240881919861,0.6198938966270027,Train,0.001
0.6452034711837769,0.6320688466650956,Eval,
0.6172411441802979,0.6118695482902099,Train,0.001
0.6382793188095093,0.627643902361629,Eval,
0.5962581634521484,0.6061736798971687,Train,0.001
0.6238166689872742,0.6226065689144232,Eval,
0.7981870174407959,0.6028044309047411,Train,0.001
0.6271372437477112,0.6199492348783706,Eval,
0.7588526010513306,0.5997062883028142,Train,0.001
0.627236008644104,0.61787872884516,Eval,
0.6347920894622803,0.596856803154842,Train,0.001
0.6186429858207703,0.6150096984410381,Eval,
