loss,running_loss,mode,lr
3.481894016265869,4.3443174900456345,Train,0.001
4.067668914794922,3.7314801778433466,Eval,
2.698061943054199,3.375865873715558,Train,0.001
3.311948776245117,3.0298771903199984,Eval,
2.355004072189331,2.714734390554138,Train,0.001
2.611868381500244,2.3990272474738776,Eval,
1.7916536331176758,2.110148238797561,Train,0.001
1.9620479345321655,1.8286564614412912,Eval,
1.3506667613983154,1.583413395334925,Train,0.001
1.4520998001098633,1.3751863263687998,Eval,
0.9850896000862122,1.2098632376667486,Train,0.001
1.153072476387024,1.0938239308460702,Eval,
1.039247989654541,1.0071318077702918,Train,0.001
1.0145069360733032,0.9593810472848284,Eval,
0.9949196577072144,0.9050990766526394,Train,0.001
0.9307712316513062,0.8914691929547288,Eval,
0.897354245185852,0.848011668199061,Train,0.001
0.8935745358467102,0.853044302114901,Eval,
0.7686017155647278,0.810836058136419,Train,0.001
0.8670422434806824,0.822731577562836,Eval,
0.8584156036376953,0.7842065230469897,Train,0.001
0.8562200665473938,0.814296268348424,Eval,
0.7684624791145325,0.7638657130389076,Train,0.001
0.8481943011283875,0.7928994837796908,Eval,
0.6849945783615112,0.7472404784767345,Train,0.001
0.8310675024986267,0.7892163483039384,Eval,
0.7232447266578674,0.7329971273881044,Train,0.001
0.823334276676178,0.7785773291340411,Eval,
0.6749585270881653,0.7213905278249838,Train,0.001
0.8071935176849365,0.7613661117711156,Eval,
0.6988056898117065,0.710677755569454,Train,0.001
0.8209120035171509,0.7568126368635105,Eval,
0.7678098678588867,0.701498103198148,Train,0.001
0.8126286268234253,0.7522759072060856,Eval,
0.718335747718811,0.693554201024644,Train,0.001
0.8073793053627014,0.7502261349615063,Eval,
0.8729155659675598,0.6861951908462158,Train,0.001
0.8073146343231201,0.7460597742278617,Eval,
0.6718534231185913,0.6790780615299313,Train,0.001
0.8065595030784607,0.7458028804581119,Eval,
