loss,running_loss,mode,lr
0.4961526095867157,1.034298809730942,Train,0.001
0.8304634094238281,0.5477555974147867,Eval,
0.2635650336742401,0.39573633258256913,Train,0.001
0.7599761486053467,0.47962541730198627,Eval,
0.42071616649627686,0.3587664585618741,Train,0.001
0.7255240678787231,0.46042859293485183,Eval,
0.4802555441856384,0.34636596143527776,Train,0.001
0.7278439402580261,0.4508770269781435,Eval,
0.4111998677253723,0.34029260737547345,Train,0.001
0.7144048810005188,0.44403807263444267,Eval,
0.48134279251098633,0.3351724834498263,Train,0.001
0.7092475891113281,0.4393182696744647,Eval,
0.4799269437789917,0.3323948544366799,Train,0.001
0.6826251745223999,0.4355950806229994,Eval,
0.4568001329898834,0.32846301561684244,Train,0.001
0.6680795550346375,0.43213748827562587,Eval,
0.4331366717815399,0.3263439307217616,Train,0.001
0.6722100973129272,0.4294665269306948,Eval,
0.44076526165008545,0.3238091584783396,Train,0.001
0.6665883660316467,0.4269854534371571,Eval,
