loss,running_loss,mode,lr
0.7817009687423706,1.5835260863954048,Train,0.001
0.9375733137130737,0.7939254755333826,Eval,
0.4331766664981842,0.5582515853053863,Train,0.001
0.7076413035392761,0.5428964053412695,Eval,
0.4085787534713745,0.4078356518925388,Train,0.001
0.6623633503913879,0.4935557407050589,Eval,
0.43451738357543945,0.3740392023291125,Train,0.001
0.6444778442382812,0.4765102468107055,Eval,
0.3515968322753906,0.35988635002466607,Train,0.001
0.6311285495758057,0.46595873730169135,Eval,
0.2928157448768616,0.35204885044596707,Train,0.001
0.6274077892303467,0.45904123433821614,Eval,
0.4210148751735687,0.3484339631751872,Train,0.001
0.6171273589134216,0.4539678017054253,Eval,
0.3848005533218384,0.34483603242444505,Train,0.001
0.6179019808769226,0.4505094417664867,Eval,
0.39419087767601013,0.34189012993640083,Train,0.001
0.6131250262260437,0.44705493734103735,Eval,
0.4039618968963623,0.33982653018145403,Train,0.001
0.6080970764160156,0.4441224001981813,Eval,
