loss,running_loss,mode,lr
1.4888957738876343,2.3428776465690984,Train,0.001
1.7026784420013428,1.7263800181307885,Eval,
1.0680166482925415,1.4378153030753975,Train,0.001
1.1769108772277832,1.134236908183908,Eval,
0.8745214939117432,0.9428493126205234,Train,0.001
0.8618202805519104,0.7921035978591668,Eval,
0.7687410116195679,0.6939260574238243,Train,0.001
0.7200902104377747,0.6395983868893588,Eval,
0.6654109358787537,0.580680744656434,Train,0.001
0.6858981847763062,0.5856482127927386,Eval,
0.5518546104431152,0.5233679979546421,Train,0.001
0.6137521266937256,0.5291991794727884,Eval,
0.6739456057548523,0.4872222690013002,Train,0.001
0.599421501159668,0.5130672771132214,Eval,
0.6262475252151489,0.46601920911324524,Train,0.001
0.5884796977043152,0.4851258948164168,Eval,
0.5902241468429565,0.448997598115011,Train,0.001
0.5671098828315735,0.47287847593707844,Eval,
0.6164942383766174,0.4367078502021784,Train,0.001
0.5541473031044006,0.45825421444649983,Eval,
0.6523677110671997,0.42676107414577624,Train,0.001
0.5491960048675537,0.45440024643574123,Eval,
0.4465278387069702,0.41815330258991146,Train,0.001
0.5471929907798767,0.44641859112483157,Eval,
0.5631957054138184,0.41152727938571976,Train,0.001
0.5268898606300354,0.42834742690594674,Eval,
0.6030092835426331,0.4067840798104061,Train,0.001
0.5370228290557861,0.4334684483847526,Eval,
0.5522769689559937,0.40222502431125506,Train,0.001
0.5064584016799927,0.4190780192894754,Eval,
0.49669063091278076,0.39604666268994626,Train,0.001
0.5138854384422302,0.4154456740702097,Eval,
0.6463989019393921,0.39249180230899916,Train,0.001
0.5217261910438538,0.42338782197461927,Eval,
0.4897293746471405,0.38988951059943394,Train,0.001
0.5049195885658264,0.4064289625944955,Eval,
0.4789280593395233,0.38626107585838776,Train,0.001
0.4989572763442993,0.40971242671586466,Eval,
0.4759839177131653,0.3827929521071993,Train,0.001
0.49889475107192993,0.4005972875176736,Eval,
