loss,running_loss,mode,lr
0.7820206880569458,1.5879869046676114,Train,0.001
0.9134647250175476,0.7998738722675021,Eval,
0.49630460143089294,0.5619326436542194,Train,0.001
0.7417121529579163,0.5487618609164302,Eval,
0.3271174132823944,0.40953606355122574,Train,0.001
0.7018888592720032,0.4976820196456404,Eval,
0.43332210183143616,0.3730245249436699,Train,0.001
0.6808781027793884,0.4779005611776624,Eval,
0.3199997544288635,0.3585161865603797,Train,0.001
0.6746339201927185,0.467989752079679,Eval,
0.389869749546051,0.35110022535241747,Train,0.001
0.6627423167228699,0.4608191440484022,Eval,
0.2870258688926697,0.3470417416482189,Train,0.001
0.6633090376853943,0.4561645960988078,Eval,
0.45201370120048523,0.34343962505339887,Train,0.001
0.6504520177841187,0.45187893600004114,Eval,
0.4357357919216156,0.3413463179683217,Train,0.001
0.6511949300765991,0.4483008292875128,Eval,
0.38944998383522034,0.3381973049945879,Train,0.001
0.6527460813522339,0.44590774784128756,Eval,
