loss,running_loss,mode,lr
1.6226751804351807,2.074378285565839,Train,0.001
1.299070954322815,1.5243876295269665,Eval,
1.2580572366714478,1.4274971287864873,Train,0.001
1.018200159072876,1.179015320989321,Eval,
0.9901253581047058,1.080255378081725,Train,0.001
0.777268648147583,0.8798750082276904,Eval,
0.7380944490432739,0.8032265029336825,Train,0.001
0.598781406879425,0.6560297124790696,Eval,
0.49733591079711914,0.5949372604101821,Train,0.001
0.46926745772361755,0.497413377716856,Eval,
0.3908851742744446,0.45391898227076155,Train,0.001
0.38615015149116516,0.39431594171614026,Eval,
0.3374079465866089,0.3629541104707876,Train,0.001
0.33006396889686584,0.32661414652500526,Eval,
0.2674134373664856,0.3035185051020722,Train,0.001
0.2957534193992615,0.283267507294439,Eval,
0.22832487523555756,0.2637492740266997,Train,0.001
0.26800233125686646,0.25270513965273794,Eval,
0.2277970016002655,0.23577079761676462,Train,0.001
0.25164613127708435,0.231182762052653,Eval,
0.19333982467651367,0.21579332547548535,Train,0.001
0.23927174508571625,0.21526901016257846,Eval,
0.1947328895330429,0.2002512730887033,Train,0.001
0.22632034122943878,0.2031488196467453,Eval,
0.20045927166938782,0.18944837822277225,Train,0.001
0.2189924567937851,0.1940606899278344,Eval,
0.1944357305765152,0.18009688821456102,Train,0.001
0.21531355381011963,0.18787389487590436,Eval,
0.18119360506534576,0.17242470934951842,Train,0.001
0.20861895382404327,0.18187958676860017,Eval,
0.17258326709270477,0.1669210817303781,Train,0.001
0.20388290286064148,0.1767959677666988,Eval,
0.16952286660671234,0.16176688984635315,Train,0.001
0.20224007964134216,0.1738653057869876,Eval,
0.17094284296035767,0.15975943545923163,Train,0.001
0.20009449124336243,0.1708095204436554,Eval,
