loss,running_loss,mode,lr
1.9732590913772583,2.4317506393924115,Train,0.001
1.597146987915039,1.8429190910087445,Eval,
1.4053007364273071,1.7481429275327822,Train,0.001
1.2481306791305542,1.420055700922912,Eval,
1.160111427307129,1.3323688058988432,Train,0.001
0.9735816121101379,1.0746634147077236,Eval,
0.7809496521949768,0.9897056672871821,Train,0.001
0.7634127140045166,0.8071422897419843,Eval,
0.6295958757400513,0.7357017569789929,Train,0.001
0.6140480637550354,0.6186898868038967,Eval,
0.5027757287025452,0.5622020718194635,Train,0.001
0.5185906291007996,0.49470601891571614,Eval,
0.4048301875591278,0.4500202629583101,Train,0.001
0.45147570967674255,0.4137781445147856,Eval,
0.32492828369140625,0.37732204259428315,Train,0.001
0.41117218136787415,0.3610005881988778,Eval,
0.30132371187210083,0.32644992858946464,Train,0.001
0.3795243501663208,0.32493682711754196,Eval,
0.30561619997024536,0.29423229544298035,Train,0.001
0.36030080914497375,0.30136824680386837,Eval,
0.2914053499698639,0.26989612296822507,Train,0.001
0.3444644808769226,0.2822566163146271,Eval,
0.2648869752883911,0.2515440570547227,Train,0.001
0.32929033041000366,0.2691462527749676,Eval,
0.24232704937458038,0.2388615774488337,Train,0.001
0.3246499001979828,0.25844996028913647,Eval,
0.23670268058776855,0.2270202058990515,Train,0.001
0.3158982992172241,0.25086178419724964,Eval,
0.22713376581668854,0.21848454738551,Train,0.001
0.30914026498794556,0.24428285222570842,Eval,
0.2381109744310379,0.21180969016983137,Train,0.001
0.3057003915309906,0.23947673937622102,Eval,
0.25889909267425537,0.2054212646070103,Train,0.001
0.2996019124984741,0.23488357466346818,Eval,
