loss,running_loss,mode,lr
1.0325490236282349,1.8534637197633523,Train,0.001
1.0738987922668457,1.0380514755366195,Eval,
0.6732418537139893,0.7683211877286238,Train,0.001
0.7990322113037109,0.7058616813504633,Eval,
0.5531501770019531,0.5848821826980845,Train,0.001
0.740667462348938,0.6367633690342774,Eval,
0.5647010803222656,0.5382929656582317,Train,0.001
0.7167810201644897,0.6099217531248389,Eval,
0.5031415820121765,0.5173907768399147,Train,0.001
0.7125843167304993,0.5946728967989326,Eval,
0.5561638474464417,0.5069280895812225,Train,0.001
0.7010216116905212,0.5840928249751238,Eval,
0.49445992708206177,0.49712084926985683,Train,0.001
0.6998047232627869,0.5766871324220995,Eval,
0.5271316766738892,0.4915316604744244,Train,0.001
0.6926807761192322,0.5692447732098833,Eval,
0.502361536026001,0.4877387582338993,Train,0.001
0.6869209408760071,0.5645731025584929,Eval,
0.43877655267715454,0.4833291957390234,Train,0.001
0.6796404123306274,0.5602032812646742,Eval,
