loss,running_loss,mode,lr
0.688401997089386,1.2523875703856209,Train,0.001
0.7596696615219116,0.6884698905579414,Eval,
0.6375088691711426,0.5473756693828955,Train,0.001
0.6643070578575134,0.596932181318413,Eval,
0.6371584534645081,0.5011404516907948,Train,0.001
0.6450850963592529,0.5735434954642349,Eval,
0.47743335366249084,0.48492191433271864,Train,0.001
0.6349442005157471,0.5591905198519028,Eval,
0.569031298160553,0.47478255506832356,Train,0.001
0.6253535151481628,0.5508278185958101,Eval,
0.5930145382881165,0.4677967051307684,Train,0.001
0.6191117763519287,0.5450491802299937,Eval,
0.5307784080505371,0.46117550266181245,Train,0.001
0.6157342195510864,0.5386144728342543,Eval,
0.5369783639907837,0.45744790551127007,Train,0.001
0.5982865691184998,0.5335706218076185,Eval,
0.5264606475830078,0.4542127162062949,Train,0.001
0.5986459851264954,0.5309413284655433,Eval,
0.5604707598686218,0.45040953926957206,Train,0.001
0.5978832840919495,0.5279404886962119,Eval,
