loss,running_loss,mode,lr
0.7481371164321899,1.301261930014645,Train,0.001
0.7242553234100342,0.7442384734679306,Eval,
0.4961510896682739,0.5974294498203142,Train,0.001
0.6374300718307495,0.6515239640125822,Eval,
0.6498033404350281,0.5491508850047685,Train,0.001
0.6163092851638794,0.6244876684168102,Eval,
0.4747103452682495,0.532139878192899,Train,0.001
0.5993916988372803,0.610250356858253,Eval,
0.7108998894691467,0.522110916416734,Train,0.001
0.6009554266929626,0.6059696489104492,Eval,
0.6914926767349243,0.5149414168888505,Train,0.001
0.5867302417755127,0.5936406713222264,Eval,
0.5383674502372742,0.5098221693990138,Train,0.001
0.5851560831069946,0.5880419583171757,Eval,
0.634797215461731,0.5059733029985641,Train,0.001
0.5872654914855957,0.5844262586862494,Eval,
0.5278308987617493,0.502142696162279,Train,0.001
0.5844712853431702,0.5791676240984627,Eval,
0.6019572019577026,0.49908968716704577,Train,0.001
0.5844429135322571,0.5787232848925755,Eval,
