loss,running_loss,mode,lr
0.7959705591201782,1.3444680772894564,Train,0.001
0.996290385723114,0.7695395920563108,Eval,
0.6016017198562622,0.6122183393258608,Train,0.001
0.908521831035614,0.6664471156831716,Eval,
0.643290102481842,0.5595835510992172,Train,0.001
0.8635873794555664,0.6350002311656466,Eval,
0.6245503425598145,0.5402768905685792,Train,0.001
0.8568593859672546,0.6195712788779419,Eval,
0.6707541346549988,0.5292162602045376,Train,0.001
0.8535416126251221,0.6115792092559689,Eval,
0.6703667640686035,0.5214005766521975,Train,0.001
0.8239113092422485,0.6007874560671927,Eval,
0.6326727271080017,0.5158399170254901,Train,0.001
0.8153906464576721,0.5953250098814907,Eval,
0.6187587380409241,0.5110514153674816,Train,0.001
0.8235005140304565,0.5971058777118478,Eval,
0.6383422613143921,0.5072733808328246,Train,0.001
0.8158855438232422,0.5881054795002644,Eval,
0.6239767074584961,0.5035318931801799,Train,0.001
0.8049275279045105,0.5821188489220108,Eval,
