loss,running_loss,mode,lr
2.178753614425659,2.4427880668752873,Train,0.001
1.6406499147415161,1.9152163042212438,Eval,
1.8430253267288208,1.8073398810470072,Train,0.001
1.3022277355194092,1.4857941449813123,Eval,
1.1807823181152344,1.380811145119633,Train,0.001
1.0405179262161255,1.1406822727536257,Eval,
0.8584500551223755,1.043414737174979,Train,0.001
0.8455227017402649,0.8741940704156765,Eval,
0.7095739245414734,0.7930383751296547,Train,0.001
0.704066812992096,0.6863767555299793,Eval,
0.5806640982627869,0.6227653126626433,Train,0.001
0.613386869430542,0.5636134574998103,Eval,
0.4935152530670166,0.5130918359925563,Train,0.001
0.5551551580429077,0.4828662509625812,Eval,
0.43863198161125183,0.44117303442729566,Train,0.001
0.5100541114807129,0.4298106353237943,Eval,
0.37373125553131104,0.39273961603500623,Train,0.001
0.4823724031448364,0.39332678126838994,Eval,
0.40856337547302246,0.35861798553742963,Train,0.001
0.4581959545612335,0.36655321112781203,Eval,
0.36656683683395386,0.336017898140788,Train,0.001
0.44321417808532715,0.34788879400716644,Eval,
0.2874062955379486,0.31673612475536117,Train,0.001
0.43178823590278625,0.3337667006647813,Eval,
0.3069244623184204,0.30195176791637496,Train,0.001
0.4222930669784546,0.3211214272481091,Eval,
0.32669076323509216,0.29171425153459496,Train,0.001
0.41253259778022766,0.31187258098485343,Eval,
0.23967371881008148,0.28067478801764495,Train,0.001
0.40008050203323364,0.30384716433736525,Eval,
0.283276230096817,0.27630335127771843,Train,0.001
0.39842328429222107,0.29690565871742525,Eval,
0.3085861802101135,0.26796538011120274,Train,0.001
0.3879869282245636,0.29096426856967633,Eval,
0.3400525152683258,0.26321616522245606,Train,0.001
0.3865993916988373,0.28778477238034295,Eval,
0.12396477907896042,0.26052300471715634,Train,0.001
0.3819328844547272,0.28314262783189975,Eval,
0.31674495339393616,0.2560424955460478,Train,0.001
0.37978070974349976,0.2803659513592721,Eval,
