loss,running_loss,mode,lr
2.0708372592926025,2.5097712515093753,Train,0.001
1.9814175367355347,1.9540061781991205,Eval,
1.4790611267089844,1.811283193863312,Train,0.001
1.5189234018325806,1.4949884358442058,Eval,
1.0911000967025757,1.3825247755569208,Train,0.001
1.1707767248153687,1.1426768376017518,Eval,
0.9280557036399841,1.040897401371183,Train,0.001
0.8992264866828918,0.872201238600713,Eval,
0.6971918344497681,0.7895658533342057,Train,0.001
0.7075071334838867,0.6806387125321156,Eval,
0.5532495975494385,0.61988180918051,Train,0.001
0.583910346031189,0.5554100432485904,Eval,
0.4795425534248352,0.5087723613630801,Train,0.001
0.5028920769691467,0.47288403758462877,Eval,
0.4401726722717285,0.4374621698619628,Train,0.001
0.4528895914554596,0.4189549209374302,Eval,
0.4531005620956421,0.3913536006254509,Train,0.001
0.4161018431186676,0.38104754573894,Eval,
0.37928056716918945,0.3546854902948328,Train,0.001
0.3889497220516205,0.3535902422835242,Eval,
0.361164927482605,0.32988796536381376,Train,0.001
0.36818379163742065,0.33394011334990553,Eval,
0.27813521027565,0.3132119804409378,Train,0.001
0.35383033752441406,0.3191826756832734,Eval,
0.3255147933959961,0.2974884288108094,Train,0.001
0.338940292596817,0.30602605809580613,Eval,
0.2694116532802582,0.28563050675617596,Train,0.001
0.3316454589366913,0.2970781596201771,Eval,
0.2172468900680542,0.27592228331887136,Train,0.001
0.32393714785575867,0.2887769855980605,Eval,
0.30954474210739136,0.2706940363625829,Train,0.001
0.3176950514316559,0.28290564988581623,Eval,
0.1270819753408432,0.2622364206023812,Train,0.001
0.31212183833122253,0.2768122865906302,Eval,
