loss,running_loss,mode,lr
2.056535005569458,2.339835853441388,Train,0.001
1.8676475286483765,1.8465652387097198,Eval,
1.3977303504943848,1.7309775696296783,Train,0.001
1.4459326267242432,1.4243043998502332,Eval,
0.9961583018302917,1.3131657905048808,Train,0.001
1.1051422357559204,1.079770020718844,Eval,
0.8208240270614624,0.9780276440277736,Train,0.001
0.8372885584831238,0.8118260997646259,Eval,
0.6154180765151978,0.7286566044985545,Train,0.001
0.6491994857788086,0.6209433972835541,Eval,
0.500975489616394,0.5599204859130484,Train,0.001
0.5263790488243103,0.49733475862808957,Eval,
0.40731343626976013,0.4498486484337078,Train,0.001
0.44530346989631653,0.4175913376065919,Eval,
0.35959044098854065,0.3779878743151402,Train,0.001
0.39461633563041687,0.36430730038094084,Eval,
0.29485684633255005,0.32965027856206836,Train,0.001
0.3588927090167999,0.32896999733627974,Eval,
0.3148399889469147,0.29771964473927276,Train,0.001
0.3320666253566742,0.30416838473306496,Eval,
0.29064592719078064,0.27335216411462016,Train,0.001
0.3186151087284088,0.2862143932648425,Eval,
0.28547534346580505,0.2554180578418939,Train,0.001
0.3015732169151306,0.2718157548949403,Eval,
0.22489605844020844,0.24168787734587424,Train,0.001
0.29268306493759155,0.26187026486644216,Eval,
0.251924991607666,0.23113408135184163,Train,0.001
0.28437548875808716,0.2538799875468578,Eval,
0.270784467458725,0.2218689051397304,Train,0.001
0.2805439233779907,0.2471998272077092,Eval,
0.24991102516651154,0.2145245063248535,Train,0.001
0.2744876444339752,0.24306123682631642,Eval,
0.21519242227077484,0.20937880776804962,Train,0.001
0.27079471945762634,0.23911372037991044,Eval,
0.22131071984767914,0.20557354906701591,Train,0.001
0.2653423845767975,0.23525935446597496,Eval,
0.21614982187747955,0.20109360525934983,Train,0.001
0.26460641622543335,0.2329255980000181,Eval,
0.2196420431137085,0.1978743575319613,Train,0.001
0.2610160708427429,0.2301192609768994,Eval,
