loss,running_loss,mode,lr
0.5399960875511169,0.9015959908279345,Train,0.001
0.5380857586860657,0.5239598258955797,Eval,
0.4889379143714905,0.46783669232376934,Train,0.001
0.4578310251235962,0.43721989745980344,Eval,
0.4542315602302551,0.4271107516668403,Train,0.001
0.43528157472610474,0.419468391209329,Eval,
0.42772841453552246,0.4140706264740335,Train,0.001
0.4258051812648773,0.4108264913568407,Eval,
0.4444865882396698,0.4072459413444484,Train,0.001
0.42514336109161377,0.4077862393667076,Eval,
0.4164924919605255,0.40272044091875203,Train,0.001
0.4166732132434845,0.40196251129064714,Eval,
0.40860244631767273,0.3998725632550818,Train,0.001
0.41646644473075867,0.4000441118622078,Eval,
0.4012730121612549,0.3973074667044976,Train,0.001
0.414655864238739,0.39865233986349363,Eval,
0.43865469098091125,0.39545722394876404,Train,0.001
0.41029471158981323,0.39690013302679583,Eval,
0.4033203125,0.39398032672971567,Train,0.001
0.40522491931915283,0.39574373984903716,Eval,
