loss,running_loss,mode,lr
0.2539321184158325,0.505813349887059,Train,0.001
0.319907009601593,0.26614529079458654,Eval,
0.25766080617904663,0.25124902547380684,Train,0.001
0.3067235052585602,0.242086218145911,Eval,
0.24459433555603027,0.23918144352206064,Train,0.001
0.3094981014728546,0.2354439883006925,Eval,
0.2341129332780838,0.23438505229429216,Train,0.001
0.3028693199157715,0.23259466138509616,Eval,
0.2500573396682739,0.23161259894230807,Train,0.001
0.30340638756752014,0.23020381583798993,Eval,
0.2513481080532074,0.2297322637415832,Train,0.001
0.3047691583633423,0.22895851937987538,Eval,
0.21988101303577423,0.2282318176414566,Train,0.001
0.31119439005851746,0.2281335572979097,Eval,
0.2243862748146057,0.22721691278461653,Train,0.001
0.31802842020988464,0.22711230733750498,Eval,
0.22087645530700684,0.226302779591834,Train,0.001
0.3132058084011078,0.22670035380156525,Eval,
0.23023609817028046,0.2255399803543773,Train,0.001
0.3071219027042389,0.22550776224863883,Eval,
0.23682346940040588,0.22493521174960288,Train,0.001
0.3088677227497101,0.2247429333302431,Eval,
0.24120967090129852,0.2243063114934297,Train,0.001
0.30462846159935,0.22425811003544224,Eval,
0.22435858845710754,0.22384270442215512,Train,0.001
0.3141794502735138,0.2236278109852829,Eval,
0.252699077129364,0.22340553947249767,Train,0.001
0.3118950426578522,0.2231272209233935,Eval,
0.2485015094280243,0.22304411360976437,Train,0.001
0.299296498298645,0.22424820903073503,Eval,
0.2507866322994232,0.2226654447180645,Train,0.001
0.302947461605072,0.2226376757320984,Eval,
0.24215885996818542,0.2225080808514154,Train,0.001
0.2968199849128723,0.22231875281274083,Eval,
0.2547459006309509,0.22213706687799303,Train,0.001
0.30814552307128906,0.22281062022304265,Eval,
