loss,running_loss,mode,lr
4.509833335876465,4.98342563525442,Train,0.001
4.485838413238525,4.420811473198656,Eval,
3.782115936279297,4.100242645182507,Train,0.001
3.916205644607544,3.8519199996624356,Eval,
3.341834783554077,3.650425409312509,Train,0.001
3.500185251235962,3.443992421312153,Eval,
3.0650997161865234,3.2590734812103,Train,0.001
3.1224403381347656,3.065086477207687,Eval,
2.7448463439941406,2.895728693504425,Train,0.001
2.773977041244507,2.7140350386781513,Eval,
2.3652634620666504,2.553535919662906,Train,0.001
2.4265964031219482,2.378679576909767,Eval,
2.0523931980133057,2.225141580505011,Train,0.001
2.1150553226470947,2.0606077943208083,Eval,
1.7621350288391113,1.9170870392035095,Train,0.001
1.8069872856140137,1.7678097025403436,Eval,
1.4782307147979736,1.6377090618683652,Train,0.001
1.541416049003601,1.5092670276479891,Eval,
1.3119887113571167,1.3983820076529854,Train,0.001
1.324347734451294,1.2994099529284344,Eval,
1.152266263961792,1.2089406215270921,Train,0.001
1.156715989112854,1.1373188259466642,Eval,
1.0220898389816284,1.0689585645711728,Train,0.001
1.0466808080673218,1.0282846571139566,Eval,
0.9246401786804199,0.9710476979014439,Train,0.001
0.9595856070518494,0.9471781057006907,Eval,
0.875013530254364,0.9021897554115769,Train,0.001
0.9151545166969299,0.8960297287635084,Eval,
0.8565916419029236,0.8530695615930757,Train,0.001
0.8696857690811157,0.8574732255260898,Eval,
0.7992599010467529,0.8163854634789993,Train,0.001
0.8469204902648926,0.8288645378823551,Eval,
0.7734326720237732,0.7875180644628287,Train,0.001
0.8239931464195251,0.8076766678747143,Eval,
