loss,running_loss,mode,lr
1.5486838817596436,2.155920224268668,Train,0.001
1.5932270288467407,1.5754788360505734,Eval,
0.92286616563797,1.3061034649821903,Train,0.001
1.1010109186172485,1.0321375654553475,Eval,
0.7621732950210571,0.8204868048359037,Train,0.001
0.7521865963935852,0.6775643271657661,Eval,
0.6357620358467102,0.578248451787528,Train,0.001
0.6121853590011597,0.5291664182858647,Eval,
0.5293237566947937,0.4674671997203897,Train,0.001
0.5480462312698364,0.45282396730386976,Eval,
0.5204468965530396,0.41353902190782804,Train,0.001
0.49949902296066284,0.4166049139117293,Eval,
0.5027680993080139,0.3806482405351129,Train,0.001
0.4797964096069336,0.40270169908708,Eval,
0.4050242602825165,0.35998523691514983,Train,0.001
0.45120349526405334,0.3718646045001049,Eval,
0.468635231256485,0.3455462022805607,Train,0.001
0.442234069108963,0.36872234715605706,Eval,
0.6552481055259705,0.3347061709027485,Train,0.001
0.4374006986618042,0.3554437911875968,Eval,
0.36758410930633545,0.32666773435353663,Train,0.001
0.43252289295196533,0.3428093958997503,Eval,
0.44682183861732483,0.3191078196744259,Train,0.001
0.4324828088283539,0.34840139212473376,Eval,
0.38287439942359924,0.31366453582231596,Train,0.001
0.4217715263366699,0.342305988213926,Eval,
0.35314908623695374,0.3086989922515048,Train,0.001
0.41221171617507935,0.3322693762492458,Eval,
0.522281289100647,0.3044386328358738,Train,0.001
0.4296678304672241,0.33939730544697555,Eval,
0.29683059453964233,0.301311096718125,Train,0.001
0.408438116312027,0.3272389777988756,Eval,
0.4736035466194153,0.2975031840956237,Train,0.001
0.410634309053421,0.32847395159725884,Eval,
