loss,running_loss,mode,lr
1.2865861654281616,2.2437460182970006,Train,0.001
1.6644375324249268,1.6873353011203267,Eval,
0.9523846507072449,1.3675637157109903,Train,0.001
1.10966956615448,1.0637890024567551,Eval,
0.8166154623031616,0.8747954103681784,Train,0.001
0.8078303337097168,0.7283830811392588,Eval,
0.6145971417427063,0.6269272914944528,Train,0.001
0.6916944980621338,0.5810389319118462,Eval,
0.6058792471885681,0.5134107858365304,Train,0.001
0.6204259395599365,0.5082550941492021,Eval,
0.43652480840682983,0.4546809507177229,Train,0.001
0.5728418231010437,0.4590837878157509,Eval,
0.5529140830039978,0.4195534642565616,Train,0.001
0.5669765472412109,0.44095376464274694,Eval,
0.41753631830215454,0.3959837407225974,Train,0.001
0.530964732170105,0.40895022613541143,Eval,
0.48422715067863464,0.37826490268357815,Train,0.001
0.5210307240486145,0.3934975269268144,Eval,
0.4815792739391327,0.36542456914135796,Train,0.001
0.5058882236480713,0.388722328152859,Eval,
0.43769368529319763,0.3545787707499586,Train,0.001
0.5158433318138123,0.38712091167580404,Eval,
0.45791861414909363,0.3474123301446859,Train,0.001
0.49896571040153503,0.37320499199460133,Eval,
0.5168048739433289,0.34049852817686993,Train,0.001
0.5103309750556946,0.37431025301229265,Eval,
0.38389503955841064,0.3333293667534278,Train,0.001
0.4998335540294647,0.36598468480526275,Eval,
0.3804045617580414,0.32872868087979434,Train,0.001
0.4945993721485138,0.35788757663290455,Eval,
0.5009868144989014,0.3237000404555468,Train,0.001
0.4993565082550049,0.3678274083671705,Eval,
0.41828271746635437,0.32023207057734177,Train,0.001
0.5015584826469421,0.3522694600078292,Eval,
