loss,running_loss,mode,lr
1.3744043111801147,2.135347809774655,Train,0.001
1.6885344982147217,1.5969495025445832,Eval,
0.9443727731704712,1.314539481491624,Train,0.001
1.1290204524993896,1.0373336838663738,Eval,
0.718846321105957,0.8296400089495017,Train,0.001
0.7967629432678223,0.6976987227516355,Eval,
0.609819769859314,0.5848676551741067,Train,0.001
0.6493098139762878,0.5501828715205197,Eval,
0.5930285453796387,0.47540458846599515,Train,0.001
0.5706509947776794,0.46250269379255887,Eval,
0.4871060848236084,0.41879382204643073,Train,0.001
0.5370472073554993,0.42921997318571486,Eval,
0.4783153533935547,0.3869668120610794,Train,0.001
0.5158369541168213,0.40094570618755415,Eval,
0.38677310943603516,0.365270667147975,Train,0.001
0.4889080226421356,0.38146860482838924,Eval,
0.43784192204475403,0.34955566526163867,Train,0.001
0.490713506937027,0.3802223467039613,Eval,
0.3837484121322632,0.3397649815988595,Train,0.001
0.4812277853488922,0.36673265702600755,Eval,
0.3757219612598419,0.32987729870399407,Train,0.001
0.47575628757476807,0.35939468450422557,Eval,
0.4270380437374115,0.32333486289420066,Train,0.001
0.47485607862472534,0.3558430576802425,Eval,
0.4557982087135315,0.3185982689895535,Train,0.001
0.4750312864780426,0.3580544581812508,Eval,
0.3567218780517578,0.3130801749849433,Train,0.001
0.46656522154808044,0.3508559475248712,Eval,
0.39948588609695435,0.3087100788211149,Train,0.001
0.47691115736961365,0.35238265147749004,Eval,
0.36735424399375916,0.3058802567545688,Train,0.001
0.4649018943309784,0.3429912349806641,Eval,
0.4561804533004761,0.30242456863887496,Train,0.001
0.4758443236351013,0.34150462688983596,Eval,
0.4147989749908447,0.3007849545237863,Train,0.001
0.47004324197769165,0.3379350267350676,Eval,
0.3779585659503937,0.2976182798016154,Train,0.001
0.4606577157974243,0.34358197331147383,Eval,
0.3352627456188202,0.29553422930674655,Train,0.001
0.4653286337852478,0.3407568557644789,Eval,
