loss,running_loss,mode,lr
4.475179195404053,5.0128863765274705,Train,0.001
4.4702348709106445,4.40584667898574,Eval,
3.7203757762908936,4.061411522240787,Train,0.001
3.865669012069702,3.791538697368693,Eval,
3.4333856105804443,3.5899199441815095,Train,0.001
3.457224130630493,3.3810328200178335,Eval,
2.9871718883514404,3.2100563827135886,Train,0.001
3.095200538635254,3.0224989967526135,Eval,
2.6249935626983643,2.867972566162723,Train,0.001
2.7647743225097656,2.6910143348405953,Eval,
2.4247117042541504,2.5457252869932923,Train,0.001
2.442474603652954,2.377662253829667,Eval,
2.0389437675476074,2.2375526011131073,Train,0.001
2.1380422115325928,2.0775850853830007,Eval,
1.8228027820587158,1.9472696403521463,Train,0.001
1.8502813577651978,1.799533172598425,Eval,
1.5366159677505493,1.6818293454235616,Train,0.001
1.591887354850769,1.5521919288725228,Eval,
1.3537205457687378,1.4542246865324373,Train,0.001
1.3862844705581665,1.3497928493427775,Eval,
1.2084673643112183,1.2746185278497972,Train,0.001
1.2304292917251587,1.1975903927155258,Eval,
1.0842187404632568,1.1434648944412837,Train,0.001
1.117445468902588,1.0901739990936137,Eval,
1.024659514427185,1.0528847117232378,Train,0.001
1.036087155342102,1.0182719011351753,Eval,
0.9729678630828857,0.9903236165396139,Train,0.001
0.9847440123558044,0.9686311938852633,Eval,
0.9486532211303711,0.9458809137062535,Train,0.001
0.9504567980766296,0.9312724847838563,Eval,
0.8875356316566467,0.9131942416759242,Train,0.001
0.9173836708068848,0.9041587890319105,Eval,
0.8837524652481079,0.8883313594416803,Train,0.001
0.8991236686706543,0.8838007421988361,Eval,
0.8688966035842896,0.8685056338918973,Train,0.001
0.8836689591407776,0.8687891015466654,Eval,
0.8191200494766235,0.8525829079866974,Train,0.001
0.8663843870162964,0.8547994016476399,Eval,
0.8726993203163147,0.838582098765858,Train,0.001
0.8581085801124573,0.8454772059647541,Eval,
