loss,running_loss,mode,lr
1.9319686889648438,2.503841739174321,Train,0.001
1.9152323007583618,2.032506850530517,Eval,
1.469104290008545,1.887021094631078,Train,0.001
1.5379363298416138,1.619958579540253,Eval,
1.343571662902832,1.4967078266414344,Train,0.001
1.2332755327224731,1.2780961821664052,Eval,
0.9735445380210876,1.164177235559368,Train,0.001
0.9861785769462585,0.9969325498589929,Eval,
0.7853149771690369,0.9053117314410833,Train,0.001
0.800636351108551,0.7895769505005964,Eval,
0.6468756794929504,0.7191908604709824,Train,0.001
0.6751836538314819,0.6442340606788417,Eval,
0.5388638973236084,0.5936363739606618,Train,0.001
0.5952385663986206,0.5534842722820786,Eval,
0.4737848937511444,0.5114966298389659,Train,0.001
0.5335661172866821,0.4877743735066,Eval,
0.4450225532054901,0.4563251848621009,Train,0.001
0.4975167512893677,0.4461940071492825,Eval,
0.42047423124313354,0.4171251405919978,Train,0.001
0.46907469630241394,0.41550981295558653,Eval,
0.3148120641708374,0.38928952376329556,Train,0.001
0.44989845156669617,0.39374065750612397,Eval,
0.4074627161026001,0.3678249357087674,Train,0.001
0.4339889585971832,0.37717961182571813,Eval,
0.35513049364089966,0.3519475837337213,Train,0.001
0.42585480213165283,0.36551066994104725,Eval,
0.4032019376754761,0.33967034099513493,Train,0.001
0.41635143756866455,0.3561022180431295,Eval,
0.3952185809612274,0.3283893045029177,Train,0.001
0.40824779868125916,0.3480417227969978,Eval,
0.3107668161392212,0.3199983541072118,Train,0.001
0.40315207839012146,0.3404351164990999,Eval,
0.3322938084602356,0.31152393737583284,Train,0.001
0.40043872594833374,0.3365331990820058,Eval,
0.3499161899089813,0.30575595782017306,Train,0.001
0.3868728280067444,0.33068142522056143,Eval,
0.35033416748046875,0.2998256841520326,Train,0.001
0.3878299593925476,0.3278208581625289,Eval,
0.31534767150878906,0.2959174299282385,Train,0.001
0.38699960708618164,0.3245498717955824,Eval,
