loss,running_loss,mode,lr
0.314761221408844,0.6486004591283513,Train,0.001
0.30565977096557617,0.30526353058600797,Eval,
0.2444753795862198,0.2572446180711222,Train,0.001
0.24027946591377258,0.2349822547390091,Eval,
0.2616150379180908,0.22669296085263452,Train,0.001
0.22586007416248322,0.2221211690647598,Eval,
0.20994451642036438,0.21864323233825625,Train,0.001
0.2208329141139984,0.21757057476468883,Eval,
0.23907868564128876,0.2151237681759127,Train,0.001
0.21842174232006073,0.21534473800359977,Eval,
0.22649411857128143,0.2129946867349247,Train,0.001
0.21758010983467102,0.21359586518853302,Eval,
0.2130373865365982,0.21139469965283236,Train,0.001
0.21602566540241241,0.21257665042754373,Eval,
0.21826568245887756,0.2102940711332777,Train,0.001
0.2143223136663437,0.21181364473609976,Eval,
0.21675364673137665,0.2094457472782539,Train,0.001
0.21227295696735382,0.21173446413862787,Eval,
0.23504821956157684,0.20873490797536026,Train,0.001
0.21129333972930908,0.21059388593528197,Eval,
0.23569601774215698,0.20820964420928736,Train,0.001
0.21206219494342804,0.21013420204111577,Eval,
0.2005777806043625,0.207571059942915,Train,0.001
0.2112831473350525,0.21010851824614302,Eval,
0.22484344244003296,0.2071042923120761,Train,0.001
0.21115216612815857,0.20950958605171668,Eval,
0.24683426320552826,0.206739364149431,Train,0.001
0.21056899428367615,0.20936605708287293,Eval,
0.23664960265159607,0.2065734341469855,Train,0.001
0.2108822762966156,0.2090718760554984,Eval,
0.2226109653711319,0.20626254250773252,Train,0.001
0.2093571573495865,0.2086466097689997,Eval,
0.21693742275238037,0.20580005723039108,Train,0.001
0.21177643537521362,0.20848870356142746,Eval,
0.2157505601644516,0.20560339570222694,Train,0.001
0.20920908451080322,0.20837552688002103,Eval,
