loss,running_loss,mode,lr
4.21549654006958,4.72341019605632,Train,0.001
4.247945308685303,4.154589765476732,Eval,
3.759406328201294,3.922064447515677,Train,0.001
3.7824528217315674,3.6848812643087125,Eval,
3.4161887168884277,3.513024400030187,Train,0.001
3.4163403511047363,3.3186943306113172,Eval,
2.9379091262817383,3.1613900289467898,Train,0.001
3.060298442840576,2.977191369488555,Eval,
2.652142286300659,2.8273853900584767,Train,0.001
2.725529909133911,2.652330328833382,Eval,
2.3739144802093506,2.504641583625306,Train,0.001
2.396223783493042,2.3387667547981694,Eval,
2.113640069961548,2.194781691751863,Train,0.001
2.0857412815093994,2.038717695002286,Eval,
1.7578102350234985,1.9009818827852294,Train,0.001
1.7917182445526123,1.7579819942420385,Eval,
1.5211200714111328,1.6310866639969197,Train,0.001
1.5250998735427856,1.5070799409218556,Eval,
1.2958787679672241,1.3971820460989124,Train,0.001
1.3162709474563599,1.3002857745818368,Eval,
1.1558184623718262,1.2110436726405547,Train,0.001
1.1450031995773315,1.1448087489829875,Eval,
1.0292307138442993,1.0744047088825937,Train,0.001
1.0320113897323608,1.032681349313484,Eval,
0.9318282008171082,0.9787378938203724,Train,0.001
0.9535007476806641,0.9556249948042745,Eval,
0.8761505484580994,0.9118038924591475,Train,0.001
0.8981926441192627,0.9035676481588832,Eval,
0.8526917695999146,0.8646518085019814,Train,0.001
0.8549131155014038,0.8679972673362154,Eval,
0.8096420764923096,0.8290872410397718,Train,0.001
0.8352442383766174,0.8391859688848815,Eval,
0.7920021414756775,0.8016684776784112,Train,0.001
0.8083012104034424,0.8202524483203887,Eval,
0.779073178768158,0.7803600819398322,Train,0.001
0.797744870185852,0.803259719655199,Eval,
0.7724869251251221,0.7623144217698564,Train,0.001
0.7842252254486084,0.7909353673458099,Eval,
0.7486190795898438,0.7472652060202104,Train,0.001
0.7775692343711853,0.7793057037974299,Eval,
