loss,running_loss,mode,lr
1.7713627815246582,3.0675855487826125,Train,0.001
1.8214575052261353,1.7332141613677954,Eval,
1.0319823026657104,1.2487980490746207,Train,0.001
1.1025668382644653,1.056269978488864,Eval,
0.9702425599098206,0.9914916281912199,Train,0.001
1.029227614402771,0.9804598683304896,Eval,
0.919945240020752,0.9413834413749524,Train,0.001
0.9848487377166748,0.9495930784613512,Eval,
0.8841817378997803,0.9131641076260172,Train,0.001
0.9624601602554321,0.930051514740525,Eval,
0.8774157166481018,0.8944701108649742,Train,0.001
0.9479805827140808,0.9166837491824882,Eval,
0.8712860345840454,0.8802911017943594,Train,0.001
0.9309314489364624,0.9045476117226492,Eval,
0.8708902597427368,0.8692371442472202,Train,0.001
0.9317667484283447,0.8958801078591063,Eval,
0.8518630862236023,0.8601712326958483,Train,0.001
0.9318393468856812,0.890944216492615,Eval,
0.8518573045730591,0.8524557778295517,Train,0.001
0.9221208095550537,0.884443482811151,Eval,
