loss,running_loss,mode,lr
1.3638004064559937,2.192405514260557,Train,0.001
1.5425169467926025,1.634188616613172,Eval,
0.9224864840507507,1.3351503755747596,Train,0.001
1.0794188976287842,1.0194016037122264,Eval,
0.7272737622261047,0.8452382106730272,Train,0.001
0.8593404293060303,0.7184400645629418,Eval,
0.6739448308944702,0.599742648872078,Train,0.001
0.7675954699516296,0.5871309913554282,Eval,
0.5619357228279114,0.4900015963518871,Train,0.001
0.6657813787460327,0.48397350592433297,Eval,
0.5278829336166382,0.43085257596298887,Train,0.001
0.6456479430198669,0.4507649798157082,Eval,
0.5451279282569885,0.3970077323152668,Train,0.001
0.6053613424301147,0.4116276359923603,Eval,
0.5725781321525574,0.37471149558857497,Train,0.001
0.5808645486831665,0.3903420035428594,Eval,
0.4791969656944275,0.3591029446387119,Train,0.001
0.5705226063728333,0.37565541422029725,Eval,
0.4630749523639679,0.3464184387743328,Train,0.001
0.5983883738517761,0.389900462877638,Eval,
0.3523748517036438,0.33793995547026884,Train,0.001
0.54815673828125,0.3590812244505254,Eval,
0.42846882343292236,0.3305933121811979,Train,0.001
0.5573680400848389,0.3576775608619429,Eval,
0.4179221987724304,0.323369513237166,Train,0.001
0.552880048751831,0.3530565841158604,Eval,
0.48113110661506653,0.31892280703318027,Train,0.001
0.5580459237098694,0.35936451133973196,Eval,
0.5182454586029053,0.3151344596705538,Train,0.001
0.5347059965133667,0.3416144451442755,Eval,
0.5156029462814331,0.3096793338339382,Train,0.001
0.5246323347091675,0.3376987916681003,Eval,
0.36699414253234863,0.30661910108288365,Train,0.001
0.5328872203826904,0.33582416261142173,Eval,
