loss,running_loss,mode,lr
0.9108307361602783,1.7606028993360836,Train,0.001
1.0570623874664307,1.1959124221554345,Eval,
0.6004648208618164,0.9901625447803081,Train,0.001
0.6603808999061584,0.704812080792661,Eval,
0.4287044107913971,0.5789042254359438,Train,0.001
0.4590194523334503,0.45689195464804494,Eval,
0.34121987223625183,0.3883349525942585,Train,0.001
0.37399178743362427,0.3441848978400231,Eval,
0.30031904578208923,0.30653788434698215,Train,0.001
0.3416438102722168,0.30324533103771933,Eval,
0.3210134506225586,0.2669010402075505,Train,0.001
0.32159751653671265,0.28196356312002757,Eval,
0.3012069761753082,0.2450763870990585,Train,0.001
0.30262282490730286,0.25144813603387683,Eval,
0.318223774433136,0.22960664296685665,Train,0.001
0.29433372616767883,0.2417272060828389,Eval,
0.23689661920070648,0.22028526433041193,Train,0.001
0.2820044755935669,0.2308615505133035,Eval,
0.3333287239074707,0.21361859855253054,Train,0.001
0.2818714380264282,0.22910534021145904,Eval,
0.31454169750213623,0.20820542709377957,Train,0.001
0.2724441587924957,0.22111126907029235,Eval,
0.3018714189529419,0.20385162666193404,Train,0.001
0.27054283022880554,0.21992171309747788,Eval,
0.2181418389081955,0.20062237785111928,Train,0.001
0.2618292570114136,0.214475302904282,Eval,
0.2567288279533386,0.19769873407539462,Train,0.001
0.26377660036087036,0.213359506835915,Eval,
0.3238859176635742,0.19548554730824008,Train,0.001
0.26906636357307434,0.21374957298613953,Eval,
0.24453788995742798,0.19377951281713274,Train,0.001
0.26062729954719543,0.20904639609298623,Eval,
0.2629084289073944,0.1920599132318307,Train,0.001
0.25862258672714233,0.209745871711452,Eval,
0.25842100381851196,0.19048970438381482,Train,0.001
0.2567787766456604,0.20510482380412662,Eval,
