loss,running_loss,mode,lr
0.5124061703681946,1.1891005530607865,Train,0.001
0.4806499183177948,0.48285459841131484,Eval,
0.2327101081609726,0.33371683175931643,Train,0.001
0.2950880527496338,0.2613247776076568,Eval,
0.18617568910121918,0.203260347109607,Train,0.001
0.2520752549171448,0.21925355716553885,Eval,
0.15663722157478333,0.1707801161412373,Train,0.001
0.24150380492210388,0.20463990051095135,Eval,
0.16250193119049072,0.1581376269071857,Train,0.001
0.22737982869148254,0.19843647889581656,Eval,
0.1644473373889923,0.15166550715684454,Train,0.001
0.2346053272485733,0.19429392995759973,Eval,
0.1551831066608429,0.14859212365510976,Train,0.001
0.22668448090553284,0.1918343890648484,Eval,
0.1736360490322113,0.14514554066647817,Train,0.001
0.22318151593208313,0.19095865369462794,Eval,
0.157940074801445,0.14317195329037646,Train,0.001
0.22271978855133057,0.18933776482967887,Eval,
0.15699228644371033,0.14176187251367892,Train,0.001
0.22254428267478943,0.18833400775275297,Eval,
0.129103884100914,0.14040328887715728,Train,0.001
0.2209993600845337,0.1890953076133655,Eval,
0.13283130526542664,0.13965028402044213,Train,0.001
0.22491304576396942,0.1878434804132619,Eval,
0.12190386652946472,0.13835674978464774,Train,0.001
0.22324252128601074,0.1869660982393814,Eval,
0.1438538134098053,0.1377432734422982,Train,0.001
0.22912965714931488,0.1874989978194463,Eval,
0.1423972249031067,0.13696851580277253,Train,0.001
0.2294590175151825,0.18632825320350638,Eval,
0.12077821046113968,0.13658299933902113,Train,0.001
0.21667329967021942,0.18579618315897276,Eval,
0.14961674809455872,0.135820486638792,Train,0.001
0.21783976256847382,0.18570934754350887,Eval,
0.13478459417819977,0.1352783161679602,Train,0.001
0.22099052369594574,0.18543850693901004,Eval,
