loss,running_loss,mode,lr
0.751282274723053,1.5118960312797276,Train,0.001
0.8962833285331726,0.7580803851324127,Eval,
0.4758896827697754,0.5287317555491193,Train,0.001
0.667920708656311,0.5121767667944352,Eval,
0.40092045068740845,0.3803650484412864,Train,0.001
0.6201707124710083,0.4617366128528951,Eval,
0.4088377356529236,0.3440470587738978,Train,0.001
0.5935255885124207,0.4421297295445081,Eval,
0.4581865668296814,0.3295605010928221,Train,0.001
0.5848081111907959,0.43182001320648766,Eval,
0.3889673054218292,0.32125935071292094,Train,0.001
0.5757102370262146,0.4252685923939167,Eval,
0.3259943723678589,0.31625119515972827,Train,0.001
0.5609971284866333,0.4203227166304739,Eval,
0.3115035593509674,0.31293389041080777,Train,0.001
0.558435320854187,0.4173886462454538,Eval,
0.33131924271583557,0.3098741715700783,Train,0.001
0.5552502870559692,0.41434499255200197,Eval,
0.26540815830230713,0.30753533114091625,Train,0.001
0.5581170916557312,0.41227313439539587,Eval,
0.2503284215927124,0.30609519983136196,Train,0.001
0.5446451306343079,0.41108843481382934,Eval,
0.3438011109828949,0.3039000704708224,Train,0.001
0.5466488599777222,0.40925828594228525,Eval,
