loss,running_loss,mode,lr
0.6406557559967041,1.0811495088354628,Train,0.001
0.7321915030479431,0.5965485828263427,Eval,
0.5017944574356079,0.43309925196509896,Train,0.001
0.6623836755752563,0.5319256774214158,Eval,
0.542435348033905,0.39925868979532203,Train,0.001
0.6520204544067383,0.5162875702500693,Eval,
0.5143944025039673,0.3880960337934039,Train,0.001
0.6416923999786377,0.5071899388320271,Eval,
0.4520934820175171,0.3817014948831196,Train,0.001
0.6299811005592346,0.4993061246517813,Eval,
0.5163703560829163,0.3784388627167625,Train,0.001
0.6252071857452393,0.49437522138191364,Eval,
0.4239743649959564,0.37509926604931154,Train,0.001
0.62071692943573,0.4916249836320119,Eval,
0.45331743359565735,0.37245910556901385,Train,0.001
0.6176080107688904,0.4887492521934725,Eval,
0.4873051047325134,0.370606239298003,Train,0.001
0.6125338673591614,0.487057318214888,Eval,
0.45702654123306274,0.36940078297343437,Train,0.001
0.6086653470993042,0.4845251397158358,Eval,
