loss,running_loss,mode,lr
4.307215690612793,4.843848518164165,Train,0.001
4.330255031585693,4.2386693594590685,Eval,
3.7095837593078613,3.9946353463698183,Train,0.001
3.858106851577759,3.7647040677520462,Eval,
3.4120121002197266,3.5831752674517614,Train,0.001
3.4734489917755127,3.385568000235648,Eval,
3.011223554611206,3.2253844991643392,Train,0.001
3.12109637260437,3.0447922045329836,Eval,
2.7569661140441895,2.891395174301545,Train,0.001
2.7905397415161133,2.7179713001791046,Eval,
2.4093117713928223,2.569615343783766,Train,0.001
2.4553258419036865,2.4019816439106774,Eval,
2.071237087249756,2.2590394200444486,Train,0.001
2.138176441192627,2.102370749104697,Eval,
1.793442964553833,1.9644633765479926,Train,0.001
1.8391321897506714,1.8173757420395902,Eval,
1.566909670829773,1.6931231399518094,Train,0.001
1.5819064378738403,1.5649978709670727,Eval,
1.3498462438583374,1.4571567125636067,Train,0.001
1.3588865995407104,1.354272386937771,Eval,
1.1944444179534912,1.2688650569171773,Train,0.001
1.194918155670166,1.1927883535061239,Eval,
1.0728557109832764,1.1296038610715393,Train,0.001
1.0659106969833374,1.07665394162232,Eval,
0.9976662397384644,1.0314210258758947,Train,0.001
0.9900866150856018,0.999829169151918,Eval,
0.9238623380661011,0.9620316774005306,Train,0.001
0.9348816275596619,0.9427892644450349,Eval,
0.8784879446029663,0.9118111914213103,Train,0.001
0.8925822973251343,0.9035409402172518,Eval,
0.8606127500534058,0.8740991198988387,Train,0.001
0.8595744967460632,0.8735106553671493,Eval,
0.8306636214256287,0.8444200496301582,Train,0.001
0.839389443397522,0.8489553214244124,Eval,
0.7897159457206726,0.8212877610614673,Train,0.001
0.8212490677833557,0.8306000440750478,Eval,
0.7950208783149719,0.8012288500231208,Train,0.001
0.8007694482803345,0.8157580776034664,Eval,
0.7686824202537537,0.7847071315379851,Train,0.001
0.7942927479743958,0.80275710629967,Eval,
