loss,running_loss,mode,lr
0.2843979299068451,0.4900982223861036,Train,0.001
0.3130303919315338,0.26441029235819064,Eval,
0.2393741011619568,0.24969271405135468,Train,0.001
0.3134921193122864,0.24191868616221326,Eval,
0.22886885702610016,0.23828435731922773,Train,0.001
0.3129083514213562,0.23620740977783994,Eval,
0.2593780755996704,0.23385957543680147,Train,0.001
0.30880239605903625,0.23284516770938918,Eval,
0.26453500986099243,0.23129982520593387,Train,0.001
0.30463266372680664,0.2312992393498061,Eval,
0.23626592755317688,0.22951036598856492,Train,0.001
0.3001292943954468,0.22994406889420357,Eval,
0.23197883367538452,0.2282912108783147,Train,0.001
0.2955465018749237,0.22859817803339091,Eval,
0.23854339122772217,0.2271757592731279,Train,0.001
0.305825412273407,0.22794291003062178,Eval,
0.2585192024707794,0.22648923874994478,Train,0.001
0.3040575385093689,0.2270689670444323,Eval,
0.2521931529045105,0.225781006442207,Train,0.001
0.30482590198516846,0.2265305021578442,Eval,
0.2553853690624237,0.22524432115676535,Train,0.001
0.3012959361076355,0.22604316941498165,Eval,
0.2438906878232956,0.22491199398521403,Train,0.001
0.28255194425582886,0.22594831593561052,Eval,
0.24212564527988434,0.22439629354989746,Train,0.001
0.29123446345329285,0.2256112136881765,Eval,
0.243697851896286,0.2239527096585677,Train,0.001
0.30244868993759155,0.22535484003658496,Eval,
0.23915274441242218,0.22369938766574193,Train,0.001
0.30753523111343384,0.2247576306781964,Eval,
0.24710746109485626,0.2233413172303869,Train,0.001
0.30344659090042114,0.22494107498596635,Eval,
0.23767222464084625,0.22337717484260025,Train,0.001
0.2977757751941681,0.22408088149018127,Eval,
0.23900023102760315,0.22307724991003053,Train,0.001
0.29056811332702637,0.22425667174859293,Eval,
