loss,running_loss,mode,lr
1.689945936203003,3.1609412717934884,Train,0.001
1.9368221759796143,1.7439808477241583,Eval,
1.0603630542755127,1.2578872035244233,Train,0.001
1.330736517906189,1.056224966588138,Eval,
0.969089150428772,0.9908371400203505,Train,0.001
1.1393002271652222,0.969177426062564,Eval,
0.9075625538825989,0.931703827446023,Train,0.001
1.0716663599014282,0.9299077740654877,Eval,
0.8609326481819153,0.9002504624211574,Train,0.001
1.0315814018249512,0.9073528990678823,Eval,
0.965296745300293,0.8795447300078582,Train,0.001
0.9980965852737427,0.8906307081873369,Eval,
0.8232801556587219,0.8643374291593195,Train,0.001
0.9983347654342651,0.8784678191491948,Eval,
0.83262038230896,0.8526796675280901,Train,0.001
0.9971979260444641,0.869289201735423,Eval,
0.8022783398628235,0.8429828467827798,Train,0.001
0.9639046788215637,0.8614457203446212,Eval,
0.8407493233680725,0.8350317540659606,Train,0.001
0.9688294529914856,0.8563696508515375,Eval,
