loss,running_loss,mode,lr
3.4145941734313965,4.583740489420878,Train,0.001
4.1017584800720215,3.9270402429238795,Eval,
3.1335055828094482,3.4916405503067858,Train,0.001
3.275752544403076,3.106788233766015,Eval,
1.8614815473556519,2.768129695250912,Train,0.001
2.588620901107788,2.428527532321102,Eval,
1.6584397554397583,2.127183790184364,Train,0.001
1.9900245666503906,1.8377900854596545,Eval,
1.379828691482544,1.5846641487827275,Train,0.001
1.4773149490356445,1.3626211881637562,Eval,
1.2287412881851196,1.2038614759772093,Train,0.001
1.203840732574463,1.0811349052303243,Eval,
1.0214942693710327,0.9973972093128991,Train,0.001
1.0373743772506714,0.9439248377984426,Eval,
0.8437739610671997,0.8918439746607557,Train,0.001
0.9972048401832581,0.8699865296201885,Eval,
0.7684601545333862,0.8322889930953943,Train,0.001
0.9486417174339294,0.839675713260219,Eval,
0.8604745864868164,0.7934271305729029,Train,0.001
0.906596302986145,0.8049381931997693,Eval,
0.9081047773361206,0.7653431879713182,Train,0.001
0.9180727005004883,0.7857725204161876,Eval,
0.7330429553985596,0.7438144015223144,Train,0.001
0.8850740790367126,0.7746907025575633,Eval,
0.8609954714775085,0.7264782219209276,Train,0.001
0.8667927980422974,0.7638146137853833,Eval,
0.9384893774986267,0.7121019168243903,Train,0.001
0.8801879286766052,0.752797913438869,Eval,
0.798347532749176,0.6995888398189624,Train,0.001
0.8801631927490234,0.7473826374647758,Eval,
0.9223295450210571,0.6890448193037206,Train,0.001
0.860058069229126,0.74029784438745,Eval,
0.8107632994651794,0.6796372381367031,Train,0.001
0.8573023080825806,0.7371100738363445,Eval,
