loss,running_loss,mode,lr
2.8789236545562744,3.8425485499142926,Train,0.001
2.9286623001098633,2.8638591338229427,Eval,
1.684573769569397,2.2603838584493743,Train,0.001
1.7729215621948242,1.6510629187348083,Eval,
1.065316081047058,1.3062248465828488,Train,0.001
1.180808663368225,1.0702490527142772,Eval,
0.9066880941390991,0.98292236498424,Train,0.001
1.0173537731170654,0.9287657128867283,Eval,
0.8568533658981323,0.8893545907784011,Train,0.001
0.9598504900932312,0.8732658105511826,Eval,
0.8362188339233398,0.8439232456394914,Train,0.001
0.9353103637695312,0.8439566289224932,Eval,
0.7919638752937317,0.8149537731052423,Train,0.001
0.9326924085617065,0.8249617077971024,Eval,
0.790108859539032,0.7944325873151294,Train,0.001
0.9200407266616821,0.810177812012293,Eval,
0.7652283906936646,0.7776715989061447,Train,0.001
0.9024954438209534,0.7983293997344151,Eval,
0.7701025009155273,0.7646259078760984,Train,0.001
0.9115966558456421,0.7901891564810156,Eval,
