loss,running_loss,mode,lr
0.8407111167907715,1.3029093337860158,Train,0.001
0.8297774791717529,0.7706410322926915,Eval,
0.6250022053718567,0.6069350404602282,Train,0.001
0.7426065802574158,0.6698656810717196,Eval,
0.5889207720756531,0.5598731502939922,Train,0.001
0.7206458449363708,0.6431576982633965,Eval,
0.5821942090988159,0.5434337829279777,Train,0.001
0.7064929008483887,0.6285472961958566,Eval,
0.6555690765380859,0.533563537453509,Train,0.001
0.7032321691513062,0.6210727210358394,Eval,
0.6280959844589233,0.5265136042295098,Train,0.001
0.6951749324798584,0.6138369961797676,Eval,
0.6096127033233643,0.5207275081473504,Train,0.001
0.6957800388336182,0.6071936016445922,Eval,
0.6717737317085266,0.516562455689459,Train,0.001
0.6944685578346252,0.6017732437534382,Eval,
0.6082985401153564,0.513116750455386,Train,0.001
0.6875835657119751,0.5989108003020387,Eval,
0.5918228030204773,0.5107871694018717,Train,0.001
0.6829290390014648,0.5954802897930586,Eval,
