loss,running_loss,mode,lr
1.0394319295883179,1.8406552790015802,Train,0.001
1.1524090766906738,1.0400695434590148,Eval,
0.6045721173286438,0.766282948283183,Train,0.001
0.9464757442474365,0.7040937518127022,Eval,
0.6070560216903687,0.5821012910852137,Train,0.001
0.8985838294029236,0.6388223302499557,Eval,
0.6382712721824646,0.5375051824644859,Train,0.001
0.877404510974884,0.6124372446807435,Eval,
0.5002022385597229,0.5194643403024845,Train,0.001
0.8709177374839783,0.6001554993465402,Eval,
0.5118497014045715,0.5088704086653276,Train,0.001
0.8578079342842102,0.5909367596945372,Eval,
0.4900391101837158,0.5030976533889779,Train,0.001
0.8615893721580505,0.5845998830966548,Eval,
0.5014688968658447,0.49644973456605673,Train,0.001
0.8514769077301025,0.5785232613915986,Eval,
0.5452700257301331,0.4931426323453119,Train,0.001
0.8569309115409851,0.576011734051605,Eval,
0.45661863684654236,0.4889139337557727,Train,0.001
0.8463436365127563,0.5715413734119644,Eval,
0.5659493803977966,0.48679722422426314,Train,0.001
0.8402091264724731,0.5675525203319038,Eval,
0.44027480483055115,0.48450098199777775,Train,0.001
0.8351499438285828,0.5658165789394163,Eval,
