loss,running_loss,mode,lr
0.44627735018730164,0.7221102103376835,Train,0.001
0.5380281209945679,0.4475592744082724,Eval,
0.419160395860672,0.4290032625424853,Train,0.001
0.5086619257926941,0.41384937526606486,Eval,
0.4122178554534912,0.4102320601216197,Train,0.001
0.4974876642227173,0.4028804205171027,Eval,
0.40315499901771545,0.4022721163540787,Train,0.001
0.48639774322509766,0.3973858277934702,Eval,
0.3960287868976593,0.3975639935369322,Train,0.001
0.48580628633499146,0.39356450645974017,Eval,
0.41623175144195557,0.394618035559219,Train,0.001
0.4881666302680969,0.391703813264203,Eval,
0.4258367419242859,0.3922480245562551,Train,0.001
0.4751339554786682,0.38964228135197737,Eval,
0.435872346162796,0.3906677201249946,Train,0.001
0.4782615900039673,0.38810533172939443,Eval,
0.44340285658836365,0.3892500941101108,Train,0.001
0.4718589782714844,0.3875526787031598,Eval,
0.3897641599178314,0.38840354003434374,Train,0.001
0.4754660427570343,0.38627623025539537,Eval,
